Image1,Image1_Path,Image2,Image2_Path,Similarity,Text Query
http://t0.gstatic.com/images?q=tbn:ANd9GcRE65tp__nLTOXniMwt11pzoMfkW6Len2LMS4CpXtqrzjmW-YNd,punk_36/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcQvr7qLyj2E-EYoLjJCrG131iuYolyaBp-9nCz4mz7z_M1ereWm,punk_36/N.jpg,-1,punk
http://t0.gstatic.com/images?q=tbn:ANd9GcSfZ0UM8x9IjlsuHNpT6Gl8KVx_-6s9k8-hsrodcqXeEH2qprNC,shonen+ai_37/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQLCMIobKv4AtUXLo2SoRp3EZrbHQbqakdlMF_cZI6N0PRPsj4K,shonen+ai_37/P.jpg,1,shonen+ai
http://t0.gstatic.com/images?q=tbn:ANd9GcSfZ0UM8x9IjlsuHNpT6Gl8KVx_-6s9k8-hsrodcqXeEH2qprNC,shonen+ai_37/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcTRaKOVTufjdFHdjrwHjU5veNzuO0Sljr7396E5G-_KsnrJEJzW,shonen+ai_37/N.jpg,-1,shonen+ai
http://t3.gstatic.com/images?q=tbn:ANd9GcQ9eEIb8d2-9cW0jt9o_eCATtNLNfvKzsKJ2200brYUNW-7RorK,kelly+monaco_38/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTyOh7jc3JsUaLZSlSxHVBx4MjlQo_qEc9xx4acwXWi7nMmMY1n,kelly+monaco_38/P.jpg,1,kelly+monaco
http://t3.gstatic.com/images?q=tbn:ANd9GcQ9eEIb8d2-9cW0jt9o_eCATtNLNfvKzsKJ2200brYUNW-7RorK,kelly+monaco_38/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcS2HQbScoznfv5Ow64jBLvkxFhC5QVGvjXwR_2cB9ahpdQ-p30P,kelly+monaco_38/N.jpg,-1,kelly+monaco
http://t3.gstatic.com/images?q=tbn:ANd9GcQ9eEIb8d2-9cW0jt9o_eCATtNLNfvKzsKJ2200brYUNW-7RorK,kelly+monaco_39/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTyOh7jc3JsUaLZSlSxHVBx4MjlQo_qEc9xx4acwXWi7nMmMY1n,kelly+monaco_39/P.jpg,1,kelly+monaco
http://t3.gstatic.com/images?q=tbn:ANd9GcQ9eEIb8d2-9cW0jt9o_eCATtNLNfvKzsKJ2200brYUNW-7RorK,kelly+monaco_39/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcR2ftnaD3C8pPBJFq16BAkzE0U4USxYK1SPAs4YnZG1OCiuQR8Q,kelly+monaco_39/N.jpg,-1,kelly+monaco
http://t2.gstatic.com/images?q=tbn:ANd9GcQNPkyZi7hUkHDOFqDbzJkpfYx7ws9mmmqCcQawJWF8VQXdkkUP,aishwarya+rai_40/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcRgsUaSwxlNMXGokCGnLyq6yuL55DZDUiS3w_IZJO7ZZIR4xu3f,aishwarya+rai_40/P.jpg,1,aishwarya+rai
http://t2.gstatic.com/images?q=tbn:ANd9GcQNPkyZi7hUkHDOFqDbzJkpfYx7ws9mmmqCcQawJWF8VQXdkkUP,aishwarya+rai_40/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQDHItaM8ohjQup5anGFjSzLcw5KmUTHEossJ65UMBVa2cw0Xs3,aishwarya+rai_40/N.jpg,-1,aishwarya+rai
http://t2.gstatic.com/images?q=tbn:ANd9GcSVth9OgqgDpx2Kjp4meYgojZ15NzufICB_r-H4IBiP8weBX5px,happy+canada+day_41/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcTri2Ko5rUcjKbcHzx7TSNV-HPw8A--8U4lZloGkO5-cqkxwc6w,happy+canada+day_41/P.jpg,1,happy+canada+day
http://t2.gstatic.com/images?q=tbn:ANd9GcSVth9OgqgDpx2Kjp4meYgojZ15NzufICB_r-H4IBiP8weBX5px,happy+canada+day_41/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcS9jxaxSa6XoApkRnN5UH8f_eKqiZe2TxxKQrJJ2CAPWZq2kGaO,happy+canada+day_41/N.jpg,-1,happy+canada+day
http://t2.gstatic.com/images?q=tbn:ANd9GcQBDOv3HIrCe-l-Dk34wo2v-3Qa_Zb23DUkhLRvPY2l3n1YWNtL,betty+boop_42/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcRArHeHvM4KKhZwEEj-yrH0DvoBmp6_ixrpHcgTmR5qQ796WChn,betty+boop_42/P.jpg,1,betty+boop
http://t2.gstatic.com/images?q=tbn:ANd9GcQBDOv3HIrCe-l-Dk34wo2v-3Qa_Zb23DUkhLRvPY2l3n1YWNtL,betty+boop_42/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRrmL7N0EA1qROCpewMDBWOLyQn3_dpHFoHcuhXSgm5nSaWeqXI,betty+boop_42/N.jpg,-1,betty+boop
http://t3.gstatic.com/images?q=tbn:ANd9GcQSAIh0lQ1pRMrXYf0Wcl2ge1WckjzDPpktvWJyLhnVNLPVTOvB,parthenon_43/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcRvm-a7lerj4NQu1OYACqa13KFBn_SyGGv8sdmC1HS0nqAGEpWk,parthenon_43/P.jpg,1,parthenon
http://t3.gstatic.com/images?q=tbn:ANd9GcQSAIh0lQ1pRMrXYf0Wcl2ge1WckjzDPpktvWJyLhnVNLPVTOvB,parthenon_43/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRA3ykbkCxGnPmq51RC4Jpp0BpDgF5iXUoJuPaLnZMbNRQCMbhq,parthenon_43/N.jpg,-1,parthenon
http://t3.gstatic.com/images?q=tbn:ANd9GcQV5SKjL63F2MHQXdf_PsBLRtyfFKA8LSH_Mxtu0D5DxUxo2Qfe,manga_44/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcSjI7dpPOv7DFWkxQmhyX4bNwiJ0bYnKMHrrnhb7Axx4ZcxS6wl,manga_44/P.jpg,1,manga
http://t3.gstatic.com/images?q=tbn:ANd9GcQV5SKjL63F2MHQXdf_PsBLRtyfFKA8LSH_Mxtu0D5DxUxo2Qfe,manga_44/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcS2N_fB-hRgJoE2UnsbDXC1dOEv55_UNZx45p_neJZUGUascjpr,manga_44/N.jpg,-1,manga
http://t0.gstatic.com/images?q=tbn:ANd9GcQ5QOxDuHfqkt2SdzUJV1V7mG3kUjIbp5tlHu1SKpNUxuFkjFYH,smap_45/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcQWlqsNbtq1l8HkpsFUS2Hyu_tB6FvTYo0tugeTh8wmoJak3Wqh,smap_45/P.jpg,1,smap
http://t0.gstatic.com/images?q=tbn:ANd9GcQ5QOxDuHfqkt2SdzUJV1V7mG3kUjIbp5tlHu1SKpNUxuFkjFYH,smap_45/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcS77QheN9bqE5e3YmxubB4mQrV6k4SAHavhSdOmbPTc7yn0x9i-,smap_45/N.jpg,-1,smap
http://t0.gstatic.com/images?q=tbn:ANd9GcSk-OUvcZ8iQ_-TDrxgfzP0R5jdbY1jnchk5olKF64jaHS-908h,britney+spears_46/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcTZgzBVOsHnAd9_ct7f1JEs7zyFcP2ol2db6rW9PFmlZ_8yLJ81,britney+spears_46/P.jpg,1,britney+spears
http://t0.gstatic.com/images?q=tbn:ANd9GcSk-OUvcZ8iQ_-TDrxgfzP0R5jdbY1jnchk5olKF64jaHS-908h,britney+spears_46/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcQ9dwNLDiiSxZo2N4OHfvPCGu8nQyN7vXKn-vBKU_DuCqbrcQS5,britney+spears_46/N.jpg,-1,britney+spears
http://t3.gstatic.com/images?q=tbn:ANd9GcTo5XZ8J3OxgwZ8qyRbLKv5mwpwV37k0pWLiU4RvqAns1Srom_G,50+cent_47/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcTRKIZ_l70pVwWR4XjWXgtgb4qmKdU7t-wycoQiB-H1uCGYTKdd,50+cent_47/P.jpg,1,50+cent
http://t3.gstatic.com/images?q=tbn:ANd9GcTo5XZ8J3OxgwZ8qyRbLKv5mwpwV37k0pWLiU4RvqAns1Srom_G,50+cent_47/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcSY47CGgfq-I0TUf7aMcB6moux4t66-AJ-5HukNePxW4ykgxwvP,50+cent_47/N.jpg,-1,50+cent
http://t1.gstatic.com/images?q=tbn:ANd9GcRiotkqL_7wWXtMtnUTKzFWMM0Wc4dG3z7_aebi5i9t9FyKky7Z,bunny+suit_48/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcRY_yRzjqlzVzP2oe0s_eMHJlR7jy_R8NzAuieZib1HuFZD3w77,bunny+suit_48/P.jpg,1,bunny+suit
http://t1.gstatic.com/images?q=tbn:ANd9GcRiotkqL_7wWXtMtnUTKzFWMM0Wc4dG3z7_aebi5i9t9FyKky7Z,bunny+suit_48/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcSA1lcrujUp9I6aVCuE9B_Kum1FTzzJNmxdjGLEuAZUm17c9U48,bunny+suit_48/N.jpg,-1,bunny+suit
http://t1.gstatic.com/images?q=tbn:ANd9GcRiotkqL_7wWXtMtnUTKzFWMM0Wc4dG3z7_aebi5i9t9FyKky7Z,bunny+suit_49/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRQd0waOS6qnmddoMa2BMBBpgIvEkGLQP8JQgGQtrI_ZOovYk1a,bunny+suit_49/P.jpg,1,bunny+suit
http://t1.gstatic.com/images?q=tbn:ANd9GcRiotkqL_7wWXtMtnUTKzFWMM0Wc4dG3z7_aebi5i9t9FyKky7Z,bunny+suit_49/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcSYBb8vQ9Mz_3qWxvuEg0_mzhvCXz1QEGuQdZt0Y493sVLxc4_3,bunny+suit_49/N.jpg,-1,bunny+suit
http://t0.gstatic.com/images?q=tbn:ANd9GcRAcDD--Zh-ffO6bI67qmy1mT9IiKip-sPv0eLWHOk7G2OVXFyh,wallpaper_50/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcTb-JGa5TTu8-vtiNGBqxAmFAhSMo4n-HEz2ZSppnpDQKMLJysG,wallpaper_50/P.jpg,1,wallpaper
http://t0.gstatic.com/images?q=tbn:ANd9GcRAcDD--Zh-ffO6bI67qmy1mT9IiKip-sPv0eLWHOk7G2OVXFyh,wallpaper_50/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQuA0EJNtMSrKJawGk8BJKJ-TFgDWYqGnota7b56gizBB9dagy4,wallpaper_50/N.jpg,-1,wallpaper
http://t3.gstatic.com/images?q=tbn:ANd9GcQawIi5gCr8uijDo7XjVy01brQZZ3JWlinrOFfNAnnf0HM8EZxv,brazil_51/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcR6DlwMqqcqNt84xwXN3z6otFjVv9EHJhJattbNuuvuiS7sUlW3,brazil_51/P.jpg,1,brazil
http://t3.gstatic.com/images?q=tbn:ANd9GcQawIi5gCr8uijDo7XjVy01brQZZ3JWlinrOFfNAnnf0HM8EZxv,brazil_51/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQKNlOckEQUvmUxLBpoFJ63VmkY4x5YEulWafVZVG9HMesSa2_6,brazil_51/N.jpg,-1,brazil
http://t3.gstatic.com/images?q=tbn:ANd9GcTptBiQFT_BshzBHCmUMqPxYopyTEHFM8tNcpTHgV-QlzLHvKD8,boston_52/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcSjWUWipnEXuSxUbpAUALfjhSQ5vNvUkVIVwGZEGU89ZgarCbg5,boston_52/P.jpg,1,boston
http://t3.gstatic.com/images?q=tbn:ANd9GcTptBiQFT_BshzBHCmUMqPxYopyTEHFM8tNcpTHgV-QlzLHvKD8,boston_52/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcT6sfvuY6kMTbhatGZYH0kMZ-bV_i8CpNdfn1QfvtUC0rTNWsJF,boston_52/N.jpg,-1,boston
http://t3.gstatic.com/images?q=tbn:ANd9GcSbtSCxmAPPr-EakoziqfzPlQncXwNGVNhtqswxdXBBZFXwolCB,guns_53/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQVphzPPf5AOrSF9jxvAniXw3lt11HFoQQ0b5ha1niRBMeh1bTV,guns_53/P.jpg,1,guns
http://t3.gstatic.com/images?q=tbn:ANd9GcSbtSCxmAPPr-EakoziqfzPlQncXwNGVNhtqswxdXBBZFXwolCB,guns_53/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcSRYqFJOXuFUuSh-jzUSpNFtX0sqOVLUpAhMrhlfti6JNx-2rTH,guns_53/N.jpg,-1,guns
http://t3.gstatic.com/images?q=tbn:ANd9GcSbtSCxmAPPr-EakoziqfzPlQncXwNGVNhtqswxdXBBZFXwolCB,guns_54/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcTqdIdTj09kMBNJO3QVcAFIkdDWavC5nmqzBNPriWV9H073M4z0,guns_54/P.jpg,1,guns
http://t3.gstatic.com/images?q=tbn:ANd9GcSbtSCxmAPPr-EakoziqfzPlQncXwNGVNhtqswxdXBBZFXwolCB,guns_54/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQ-2YaoC5_q49Cb-8qtlTFcs50Yi-ZjlOnKmlM25YKCiFEMJXgC,guns_54/N.jpg,-1,guns
http://t1.gstatic.com/images?q=tbn:ANd9GcT7v3y8_HqJnYujCi0FpfPA2o-19OPGXYRykT1AUSUIJ7QbrUpj,indonesian+food_55/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcQ5qEjA0GO05ANeyosEZiSaAag9IP1K-XbcyVialyZvtbMadThm,indonesian+food_55/P.jpg,1,indonesian+food
http://t1.gstatic.com/images?q=tbn:ANd9GcT7v3y8_HqJnYujCi0FpfPA2o-19OPGXYRykT1AUSUIJ7QbrUpj,indonesian+food_55/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQcGgkF73Js_8b70stwyslW_QUKdLR7icwYsarOe_HLU6lW7x_J,indonesian+food_55/N.jpg,-1,indonesian+food
http://t0.gstatic.com/images?q=tbn:ANd9GcSvZfN7Ovh_djOhTdlk07UEH_i1pZSGX9ALBL7uf-mi9sMp2_TD,shark_56/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcTc_Pb1ImJT9Dh_yFNPYmfq2D6S_LVjtaXUfQM_L_vd239tHcC4,shark_56/P.jpg,1,shark
http://t0.gstatic.com/images?q=tbn:ANd9GcSvZfN7Ovh_djOhTdlk07UEH_i1pZSGX9ALBL7uf-mi9sMp2_TD,shark_56/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcQnIA5nKDaSlKx_TOU6S_RNg3rgloXjBGWM16cPVDVvHI2YEzjO,shark_56/N.jpg,-1,shark
http://t3.gstatic.com/images?q=tbn:ANd9GcSbt9rWWKopqScIce-7g3odzv7J0V5ddsce7eNznlxS2XuBfGLG,goth_57/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQcrUIqMxV3neTT_22tFo5pV7gInMJI1VZZQHd9xmF7BgL080UF,goth_57/P.jpg,1,goth
http://t3.gstatic.com/images?q=tbn:ANd9GcSbt9rWWKopqScIce-7g3odzv7J0V5ddsce7eNznlxS2XuBfGLG,goth_57/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcR4fHbVieYFmiuqaBwun9tmeyJVct8hFW8ikAMrUHmr2X2RDBAu,goth_57/N.jpg,-1,goth
http://t2.gstatic.com/images?q=tbn:ANd9GcS7aqz0oQkUzCKQ8afsgPK54esuLhLXkTHHGdu9EDdvxSRyzNDQ,jennifer+aniston_58/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcTUgaiBQb99bzkiUzM159Fy50ydIDPVmdYpYK6DYx_arG9fNB6U,jennifer+aniston_58/P.jpg,1,jennifer+aniston
http://t2.gstatic.com/images?q=tbn:ANd9GcS7aqz0oQkUzCKQ8afsgPK54esuLhLXkTHHGdu9EDdvxSRyzNDQ,jennifer+aniston_58/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRjg--SGogkO9rd8qirRYNN9kQr96yBdzgYX-5L-2q8XPRkEmKT,jennifer+aniston_58/N.jpg,-1,jennifer+aniston
http://t2.gstatic.com/images?q=tbn:ANd9GcS7aqz0oQkUzCKQ8afsgPK54esuLhLXkTHHGdu9EDdvxSRyzNDQ,jennifer+aniston_59/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcSQbujtv74wJPGFQghpS7e4zHIOWfXTcnRb8HoZTT5-_GPp-ruC,jennifer+aniston_59/P.jpg,1,jennifer+aniston
http://t2.gstatic.com/images?q=tbn:ANd9GcS7aqz0oQkUzCKQ8afsgPK54esuLhLXkTHHGdu9EDdvxSRyzNDQ,jennifer+aniston_59/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcSnRPZ4Mw6OrUXyB6sp0cCCUwVQ_qIFkcRgweufOpwBz3naYr1z,jennifer+aniston_59/N.jpg,-1,jennifer+aniston
http://t1.gstatic.com/images?q=tbn:ANd9GcTarLq7UXxOhT2SdKdoMUJSMKYHHnYT518w72diJaNPRkeOUUnq,lil+kim_60/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQLbNneZg86vZajAgYW1wad1LwlatsgmLZQTUXZeNuP7EZIOJX_,lil+kim_60/P.jpg,1,lil+kim
http://t1.gstatic.com/images?q=tbn:ANd9GcTarLq7UXxOhT2SdKdoMUJSMKYHHnYT518w72diJaNPRkeOUUnq,lil+kim_60/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcQbm1RZSNE0RbOzDsSYTBn_b6t8rPbtikl5po9As7iDVj3wAg-6,lil+kim_60/N.jpg,-1,lil+kim
http://t2.gstatic.com/images?q=tbn:ANd9GcQn_SWyJDSnLb38OTuaSLW0poTuGsHn26EdOD2foYf8uom-pU2S,jackie+stallone_61/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQA5uiZ5o6Q4aWQL2qmPlAIRtHEFXj3qecHWJyTCEMcVLImSX6y,jackie+stallone_61/P.jpg,1,jackie+stallone
http://t2.gstatic.com/images?q=tbn:ANd9GcQn_SWyJDSnLb38OTuaSLW0poTuGsHn26EdOD2foYf8uom-pU2S,jackie+stallone_61/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcT4ljj1aQXc7HBm9Z8F5V3SxxTCEVA_CQhlVxV4EE4uS__moItf,jackie+stallone_61/N.jpg,-1,jackie+stallone
http://t0.gstatic.com/images?q=tbn:ANd9GcRNaPfhLrkkqj9xYZDqEBVRk-Iq7RobwAQeyA2ObU0PBVQELSRM,cars_62/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcR-nrAnQkWdm2EctHaxhGTC3W4ZxQgJll4Z8xHS3pEdtJe25k_X,cars_62/P.jpg,1,cars
http://t0.gstatic.com/images?q=tbn:ANd9GcRNaPfhLrkkqj9xYZDqEBVRk-Iq7RobwAQeyA2ObU0PBVQELSRM,cars_62/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRR7wxtJhaF8VpUdN78ZZIrqDTIWaWdiu87fVjrCC3uZkBIcMQ9,cars_62/N.jpg,-1,cars
http://t0.gstatic.com/images?q=tbn:ANd9GcStWP35k76Naz1ENcbD_m5zXz0Z6H5hbJHtwfXbkvxa_g9jF9Nn,japanese+hot_63/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcTkjVg5fyPRlgkL8RRq9419ZyrHfgSSU9HTyi5am5_6rLlLLKKF,japanese+hot_63/P.jpg,1,japanese+hot
http://t0.gstatic.com/images?q=tbn:ANd9GcStWP35k76Naz1ENcbD_m5zXz0Z6H5hbJHtwfXbkvxa_g9jF9Nn,japanese+hot_63/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcQE1ds2z31vwbx2xXb247HcsxrIcWVDaFb82xyA7W1kxf2xO-kc,japanese+hot_63/N.jpg,-1,japanese+hot
http://t2.gstatic.com/images?q=tbn:ANd9GcSWxKLA-Jg0AZYos5JwzDeCzTcLTH1MyDKouTYTJ7-D6tgISV0y,funny+animals_64/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQp1uo3zCGMqT2npyX2YL2nO_dNMeNDFkfSFBl7waTUjD6MiXO9,funny+animals_64/P.jpg,1,funny+animals
http://t2.gstatic.com/images?q=tbn:ANd9GcSWxKLA-Jg0AZYos5JwzDeCzTcLTH1MyDKouTYTJ7-D6tgISV0y,funny+animals_64/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcTzfeSKhMCD2QCLQkojlkXQhcmk-ZyyD9tygfWilOKHALzneOsN,funny+animals_64/N.jpg,-1,funny+animals
http://t2.gstatic.com/images?q=tbn:ANd9GcSWxKLA-Jg0AZYos5JwzDeCzTcLTH1MyDKouTYTJ7-D6tgISV0y,funny+animals_65/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcRNXJp6chmt9hKQJO0Pkpx8XgjE5UfVtskqep2dh1J94SJiyPOP,funny+animals_65/P.jpg,1,funny+animals
http://t2.gstatic.com/images?q=tbn:ANd9GcSWxKLA-Jg0AZYos5JwzDeCzTcLTH1MyDKouTYTJ7-D6tgISV0y,funny+animals_65/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcRFfhlVaeb6-ltMFQQwNwdNOIUovLE6ImFR0_XMSJ44R4Ij5ywe,funny+animals_65/N.jpg,-1,funny+animals
http://t0.gstatic.com/images?q=tbn:ANd9GcTDa7ds2-vsmV8jdAModvPQjOAn6lGPvL6l7afMVnoxemLcCRhV,tower+of+pisa_66/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQwWAFfNyrz_F1726bK3eD4Nv8ptrwiNqQ7Xdupf9XYUcnxGbMH,tower+of+pisa_66/P.jpg,1,tower+of+pisa
http://t0.gstatic.com/images?q=tbn:ANd9GcTDa7ds2-vsmV8jdAModvPQjOAn6lGPvL6l7afMVnoxemLcCRhV,tower+of+pisa_66/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcTEsJ_R9D1ofVf5b7sXzRWEi9b8FisuyUfh0N06XM1-3X1ETlFA,tower+of+pisa_66/N.jpg,-1,tower+of+pisa
http://t0.gstatic.com/images?q=tbn:ANd9GcTDa7ds2-vsmV8jdAModvPQjOAn6lGPvL6l7afMVnoxemLcCRhV,tower+of+pisa_67/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcQ_ivZLcEBXxfh8Uf2sNeXiMSkYmCu007JVovdGL4czQ0A_l5PU,tower+of+pisa_67/P.jpg,1,tower+of+pisa
http://t0.gstatic.com/images?q=tbn:ANd9GcTDa7ds2-vsmV8jdAModvPQjOAn6lGPvL6l7afMVnoxemLcCRhV,tower+of+pisa_67/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQP1oKWNDRmr6YmAU9srNfloqTHIDMMd8iNTvuTR3eaJjftY_V9,tower+of+pisa_67/N.jpg,-1,tower+of+pisa
http://t0.gstatic.com/images?q=tbn:ANd9GcTnfVTdDpnP5n_pU0vPUkNyFnUwJQKe3hLwwN_YlQWZ4ibHaT53,michelangelo+paintings_68/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcS4bfPLAgNgDVuV9WRuinGsGViIGMIW2EFZYPtTbiWALJopwGLw,michelangelo+paintings_68/P.jpg,1,michelangelo+paintings
http://t0.gstatic.com/images?q=tbn:ANd9GcTnfVTdDpnP5n_pU0vPUkNyFnUwJQKe3hLwwN_YlQWZ4ibHaT53,michelangelo+paintings_68/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcTiVVYazWGuOABUFlzaLaAVHbwg1UseIJ4FyQIDeyhBTu6CgQh5,michelangelo+paintings_68/N.jpg,-1,michelangelo+paintings
http://t3.gstatic.com/images?q=tbn:ANd9GcQ_yX-kqzTtOQuv-pg30WOM9HkmFf-eceOtdd3Ra3-KgIiI44N_,war+of+the+worlds+movie_69/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcT2XfgwqJzgN111hadLyJXQ8cj-qEJouT0n2GyN8EgE3-vFqNuB,war+of+the+worlds+movie_69/P.jpg,1,war+of+the+worlds+movie
http://t3.gstatic.com/images?q=tbn:ANd9GcQ_yX-kqzTtOQuv-pg30WOM9HkmFf-eceOtdd3Ra3-KgIiI44N_,war+of+the+worlds+movie_69/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcT93pKkimdj2Z5A7RyBnTWGeX_61Glovsx0Df2tYLNU12EF4y5w,war+of+the+worlds+movie_69/N.jpg,-1,war+of+the+worlds+movie
http://t3.gstatic.com/images?q=tbn:ANd9GcTtcbiVRejJ4VmInlBguWvvqUHebPMoyXGCEq_H4_QM3eQI9144,space_70/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcRfPQO2AGrTz5Wt2GdwCT0bK5O_dILBDnWOXXKWRHPTHJDmU-xF,space_70/P.jpg,1,space
http://t3.gstatic.com/images?q=tbn:ANd9GcTtcbiVRejJ4VmInlBguWvvqUHebPMoyXGCEq_H4_QM3eQI9144,space_70/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcRreAJJip9lrjYW8lFO6NhiRTvZtTP0Mg1kJ5ORhnDS8TJm0WoB,space_70/N.jpg,-1,space
http://t3.gstatic.com/images?q=tbn:ANd9GcTtcbiVRejJ4VmInlBguWvvqUHebPMoyXGCEq_H4_QM3eQI9144,space_71/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQOyB_IeQ-ug1N7LjORkvL-rMivfCDrX6CtmrSwbQnLtwj1CkQa,space_71/P.jpg,1,space
http://t3.gstatic.com/images?q=tbn:ANd9GcTtcbiVRejJ4VmInlBguWvvqUHebPMoyXGCEq_H4_QM3eQI9144,space_71/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcR_0Oe37C03CHdAfMFW2WDzYjpQZnGG-p8UIYReGueUrkRLJTkf,space_71/N.jpg,-1,space
http://t3.gstatic.com/images?q=tbn:ANd9GcRpN3szVc9osLM-PLNsutrlm7fuK2EIjvJe3OWTEbY-m02Z9eD4,fractal_72/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQwfdW1lunC262UZ-tqT0s682O-NDal59ndhs3IYyub3s2TKbLh,fractal_72/P.jpg,1,fractal
http://t3.gstatic.com/images?q=tbn:ANd9GcRpN3szVc9osLM-PLNsutrlm7fuK2EIjvJe3OWTEbY-m02Z9eD4,fractal_72/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcT4nyqBOgkgZWEl9cTS9VopnZr_kC7BhvK90YxaE2WV4kZAawF_,fractal_72/N.jpg,-1,fractal
http://t2.gstatic.com/images?q=tbn:ANd9GcRzJwtWCSo-BQFfVUF1hHXcLcqdnpW6a5szmzZUeGsY_wCBDdjQ,inuyasha+and+kagome_73/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRLRTOAc8o2sHBPMrP_LyYG_4AhX3HO3rLniQHdHCc5eqOx4NVq,inuyasha+and+kagome_73/P.jpg,1,inuyasha+and+kagome
